Time,,,,,0,1,2,3,4,5,6,7,8
Recover mild infectious symptomatic,"0",In isolation,"High-risk",vaccinated,0,0,0,0,0,0,0,0,0
Recover mild infectious symptomatic,"0",In isolation,"High-risk","non-vaccinated",0,0,0,0,0,0,0,0,0
Recover mild infectious symptomatic,"0",In isolation,"Low-risk",vaccinated,0,0,0,0,0,0,0,0,0
Recover mild infectious symptomatic,"0",In isolation,"Low-risk","non-vaccinated",0,0,0,0,0,0,0,0,0
Recover mild infectious symptomatic,"0",not isolated,"High-risk",vaccinated,0,0,0,0,0,0,0,0,0
Recover mild infectious symptomatic,"0",not isolated,"High-risk","non-vaccinated",0,1.91358E-10,4.83287E-08,8.22894E-07,4.99662E-06,1.77488E-05,4.56304E-05,9.48202E-05,0.000169883
Recover mild infectious symptomatic,"0",not isolated,"Low-risk",vaccinated,0,0,0,0,0,0,0,0,0
Recover mild infectious symptomatic,"0",not isolated,"Low-risk","non-vaccinated",0,5.51039E-09,1.39169E-06,2.36962E-05,0.000143884,0.000511098,0.00131398,0.00273046,0.004892
Recover mild infectious symptomatic,"1",In isolation,"High-risk",vaccinated,0,0,0,0,0,0,0,0,0
Recover mild infectious symptomatic,"1",In isolation,"High-risk","non-vaccinated",0,0,0,0,0,0,0,0,0
Recover mild infectious symptomatic,"1",In isolation,"Low-risk",vaccinated,0,0,0,0,0,0,0,0,0
Recover mild infectious symptomatic,"1",In isolation,"Low-risk","non-vaccinated",0,0,0,0,0,0,0,0,0
Recover mild infectious symptomatic,"1",not isolated,"High-risk",vaccinated,0,0,0,0,0,0,0,0,0
Recover mild infectious symptomatic,"1",not isolated,"High-risk","non-vaccinated",0,5.96587E-10,1.50672E-07,2.56549E-06,1.55777E-05,5.53345E-05,0.000142259,0.000295616,0.000529637
Recover mild infectious symptomatic,"1",not isolated,"Low-risk",vaccinated,0,0,0,0,0,0,0,0,0
Recover mild infectious symptomatic,"1",not isolated,"Low-risk","non-vaccinated",0.117647,0.117043,0.114424,0.110641,0.106884,0.103921,0.102221,0.102075,0.103678
Recover mild infectious symptomatic,"2",In isolation,"High-risk",vaccinated,0,0,0,0,0,0,0,0,0
Recover mild infectious symptomatic,"2",In isolation,"High-risk","non-vaccinated",0,0,0,0,0,0,0,0,0
Recover mild infectious symptomatic,"2",In isolation,"Low-risk",vaccinated,0,0,0,0,0,0,0,0,0
Recover mild infectious symptomatic,"2",In isolation,"Low-risk","non-vaccinated",0,0,0,0,0,0,0,0,0
Recover mild infectious symptomatic,"2",not isolated,"High-risk",vaccinated,0,0,0,0,0,0,0,0,0
Recover mild infectious symptomatic,"2",not isolated,"High-risk","non-vaccinated",0,1.20443E-10,3.04187E-08,5.17939E-07,3.14493E-06,1.11713E-05,2.87203E-05,5.96809E-05,0.000106927
Recover mild infectious symptomatic,"2",not isolated,"Low-risk",vaccinated,0,0,0,0,0,0,0,0,0
Recover mild infectious symptomatic,"2",not isolated,"Low-risk","non-vaccinated",0,3.04245E-09,7.6839E-07,1.30834E-05,7.94424E-05,0.000282192,0.000725489,0.00150757,0.00270102
Recover symptomatic,"0",In isolation,"High-risk",vaccinated,0,0,0,0,0,0,0,0,0
Recover symptomatic,"0",In isolation,"High-risk","non-vaccinated",0,0,0,0,0,0,0,0,0
Recover symptomatic,"0",In isolation,"Low-risk",vaccinated,0,0,0,0,0,0,0,0,0
Recover symptomatic,"0",In isolation,"Low-risk","non-vaccinated",0,0,0,0,0,0,0,0,0
Recover symptomatic,"0",not isolated,"High-risk",vaccinated,0,0,0,0,0,0,0,0,0
Recover symptomatic,"0",not isolated,"High-risk","non-vaccinated",0,0,0,0,0,0,0,0,0
Recover symptomatic,"0",not isolated,"Low-risk",vaccinated,0,0,0,0,0,0,0,0,0
Recover symptomatic,"0",not isolated,"Low-risk","non-vaccinated",0,0,0,0,0,0,0,0,0
Recover symptomatic,"1",In isolation,"High-risk",vaccinated,0,0,0,0,0,0,0,0,0
Recover symptomatic,"1",In isolation,"High-risk","non-vaccinated",0,0,0,0,0,0,0,0,0
Recover symptomatic,"1",In isolation,"Low-risk",vaccinated,0,0,0,0,0,0,0,0,0
Recover symptomatic,"1",In isolation,"Low-risk","non-vaccinated",0,0,0,0,0,0,0,0,0
Recover symptomatic,"1",not isolated,"High-risk",vaccinated,0,0,0,0,0,0,0,0,0
Recover symptomatic,"1",not isolated,"High-risk","non-vaccinated",0,0,0,0,0,0,0,0,0
Recover symptomatic,"1",not isolated,"Low-risk",vaccinated,0,0,0,0,0,0,0,0,0
Recover symptomatic,"1",not isolated,"Low-risk","non-vaccinated",0,0,0,0,0,0,0,0,0
Recover symptomatic,"2",In isolation,"High-risk",vaccinated,0,0,0,0,0,0,0,0,0
Recover symptomatic,"2",In isolation,"High-risk","non-vaccinated",0,0,0,0,0,0,0,0,0
Recover symptomatic,"2",In isolation,"Low-risk",vaccinated,0,0,0,0,0,0,0,0,0
Recover symptomatic,"2",In isolation,"Low-risk","non-vaccinated",0,0,0,0,0,0,0,0,0
Recover symptomatic,"2",not isolated,"High-risk",vaccinated,0,0,0,0,0,0,0,0,0
Recover symptomatic,"2",not isolated,"High-risk","non-vaccinated",0,0,0,0,0,0,0,0,0
Recover symptomatic,"2",not isolated,"Low-risk",vaccinated,0,0,0,0,0,0,0,0,0
Recover symptomatic,"2",not isolated,"Low-risk","non-vaccinated",0,0,0,0,0,0,0,0,0
"relative-risk",,,,,4
SAVEPER,,,,,1
"self-isolating",,,,,0,0,0,0,0,0,0,0,0
"self-isolators",,,,,0
Severe infectious symptomatic,"0",In isolation,"High-risk",vaccinated,0,0,0,0,0,0,0,0,0
Severe infectious symptomatic,"0",In isolation,"High-risk","non-vaccinated",0,0,0,0,0,0,0,0,0
Severe infectious symptomatic,"0",In isolation,"Low-risk",vaccinated,0,0,0,0,0,0,0,0,0
Severe infectious symptomatic,"0",In isolation,"Low-risk","non-vaccinated",0,0,0,0,0,0,0,0,0
Severe infectious symptomatic,"0",not isolated,"High-risk",vaccinated,0,0,0,0,0,0,0,0,0
Severe infectious symptomatic,"0",not isolated,"High-risk","non-vaccinated",0,1.6568E-07,8.49525E-06,5.94145E-05,0.000197259,0.000448688,0.000816922,0.00128981,0.00185056
Severe infectious symptomatic,"0",not isolated,"Low-risk",vaccinated,0,0,0,0,0,0,0,0,0
Severe infectious symptomatic,"0",not isolated,"Low-risk","non-vaccinated",0,9.95539E-07,5.10464E-05,0.000357011,0.00118529,0.00269609,0.00490874,0.00775025,0.0111197
Severe infectious symptomatic,"1",In isolation,"High-risk",vaccinated,0,0,0,0,0,0,0,0,0
Severe infectious symptomatic,"1",In isolation,"High-risk","non-vaccinated",0,0,0,0,0,0,0,0,0
Severe infectious symptomatic,"1",In isolation,"Low-risk",vaccinated,0,0,0,0,0,0,0,0,0
Severe infectious symptomatic,"1",In isolation,"Low-risk","non-vaccinated",0,0,0,0,0,0,0,0,0
Severe infectious symptomatic,"1",not isolated,"High-risk",vaccinated,0,0,0,0,0,0,0,0,0
Severe infectious symptomatic,"1",not isolated,"High-risk","non-vaccinated",0,5.1653E-07,2.64852E-05,0.000185233,0.000614983,0.00139885,0.00254688,0.00402118,0.00576941
Severe infectious symptomatic,"1",not isolated,"Low-risk",vaccinated,0,0,0,0,0,0,0,0,0
Severe infectious symptomatic,"1",not isolated,"Low-risk","non-vaccinated",0,0.00206844,0.00964721,0.0186021,0.0273453,0.0356805,0.0437244,0.0517083,0.0599321
Severe infectious symptomatic,"2",In isolation,"High-risk",vaccinated,0,0,0,0,0,0,0,0,0
Severe infectious symptomatic,"2",In isolation,"High-risk","non-vaccinated",0,0,0,0,0,0,0,0,0
Severe infectious symptomatic,"2",In isolation,"Low-risk",vaccinated,0,0,0,0,0,0,0,0,0
Severe infectious symptomatic,"2",In isolation,"Low-risk","non-vaccinated",0,0,0,0,0,0,0,0,0
Severe infectious symptomatic,"2",not isolated,"High-risk",vaccinated,0,0,0,0,0,0,0,0,0
Severe infectious symptomatic,"2",not isolated,"High-risk","non-vaccinated",0,1.04281E-07,5.34701E-06,3.73962E-05,0.000124157,0.00028241,0.000514181,0.000811822,0.00116477
Severe infectious symptomatic,"2",not isolated,"Low-risk",vaccinated,0,0,0,0,0,0,0,0,0
Severe infectious symptomatic,"2",not isolated,"Low-risk","non-vaccinated",0,5.49666E-07,2.81842E-05,0.000197116,0.000654434,0.00148859,0.00271026,0.00427914,0.00613952
"SI-isolation-duration",,,,,14
Smoothing time,,,,,21
Susceptible,"0","High-risk",vaccinated,,0,0,0,0,0,0,0,0,0
Susceptible,"0","High-risk","non-vaccinated",,170,169.996,169.992,169.987,169.982,169.976,169.969,169.961,169.952
Susceptible,"0","Low-risk",vaccinated,,0,0,0,0,0,0,0,0,0
Susceptible,"0","Low-risk","non-vaccinated",,4086,4085.9,4085.8,4085.68,4085.56,4085.42,4085.25,4085.06,4084.83
Susceptible,"1","High-risk",vaccinated,,0,0,0,0,0,0,0,0,0
Susceptible,"1","High-risk","non-vaccinated",,530,529.987,529.974,529.959,529.943,529.924,529.903,529.878,529.849
Susceptible,"1","Low-risk",vaccinated,,0,0,0,0,0,0,0,0,0
Susceptible,"1","Low-risk","non-vaccinated",,12722,12721.7,12721.4,12721,12720.6,12720.2,12719.7,12719.1,12718.4
Susceptible,"2","High-risk",vaccinated,,0,0,0,0,0,0,0,0,0
Susceptible,"2","High-risk","non-vaccinated",,107,106.997,106.995,106.992,106.988,106.985,106.98,106.975,106.969
Susceptible,"2","Low-risk",vaccinated,,0,0,0,0,0,0,0,0,0
Susceptible,"2","Low-risk","non-vaccinated",,2256,2255.95,2255.89,2255.83,2255.76,2255.68,2255.59,2255.48,2255.36
switch condition,,,,,200,200,200,200,200,200,200,200,8
"switch-level",,,,,0.013
Symptomatic transmitters,"0","High-risk",vaccinated,,0,0,0,0,0,0,0,0,0
Symptomatic transmitters,"0","High-risk","non-vaccinated",,0,5.10769E-07,2.62218E-05,0.000184053,0.000615276,0.00141423,0.0026107,0.00419074,0.0061243
Symptomatic transmitters,"0","Low-risk",vaccinated,,0,0,0,0,0,0,0,0,0
Symptomatic transmitters,"0","Low-risk","non-vaccinated",,0,1.09327E-05,0.000561457,0.00394487,0.0132123,0.0304546,0.0564244,0.0909561,0.133524
Symptomatic transmitters,"1","High-risk",vaccinated,,0,0,0,0,0,0,0,0,0
Symptomatic transmitters,"1","High-risk","non-vaccinated",,0,1.5924E-06,8.17504E-05,0.000573812,0.00191821,0.00440906,0.00813924,0.0130653,0.0190934
Symptomatic transmitters,"1","Low-risk",vaccinated,,0,0,0,0,0,0,0,0,0
Symptomatic transmitters,"1","Low-risk","non-vaccinated",,1,0.905243,0.873706,0.866304,0.871841,0.891352,0.926401,0.978149,1.04789
Symptomatic transmitters,"2","High-risk",vaccinated,,0,0,0,0,0,0,0,0,0
Symptomatic transmitters,"2","High-risk","non-vaccinated",,0,3.21484E-07,1.65043E-05,0.000115845,0.000387262,0.000890132,0.00164321,0.0026377,0.0038547
Symptomatic transmitters,"2","Low-risk",vaccinated,,0,0,0,0,0,0,0,0,0
Symptomatic transmitters,"2","Low-risk","non-vaccinated",,0,6.03627E-06,0.000309997,0.00217808,0.00729492,0.0168149,0.0311536,0.0502195,0.0737227
Time intervention already active,,,,,0
TIME STEP,,,,,0.015625
"time-triggered?",,,,,0,0,0,0,0,0,0,0,0
tot days hospcrit increase,,,,,0,0.000110187,0.00222914,0.00886187,0.0198904,0.034239,0.0511632,0.0703512,0.0917325
"tot-days-exposed",,,,,0,2.62492,5.42855,8.47086,11.8517,15.6924,20.1221,25.2735,31.2836
"tot-days-hospcrit",,,,,0,1.72313E-05,0.000860752,0.00595085,0.0199201,0.0466349,0.0890073,0.149431,0.230123
"tot-days-infectious",,,,,0,1.7012,3.52918,5.65968,8.22283,11.2956,14.9291,19.1757,24.1065
"tot-n-exposed increase",,,,,0.461007,0.490904,0.527343,0.578851,0.650945,0.746022,0.864851,1.00798,1.17668
"tot-n-exposed",,,,,0,0.475537,0.983448,1.5346,2.14708,2.84287,3.64538,4.57861,5.66742
"tot-n-hospcrit",,,,,0,2.13223E-06,0.000106046,0.000726254,0.0023996,0.00553824,0.0104275,0.0172979,0.0263701
"tot-n-infectious",,,,,0,0.182447,0.378542,0.607199,0.882418,1.21248,1.60286,2.0592,2.58912
total population including dead,"0","High-risk",vaccinated,,0,0,0,0,0,0,0,0,0
total population including dead,"0","High-risk","non-vaccinated",,170,170,170,170,170,170,170,170,170
total population including dead,"0","Low-risk",vaccinated,,0,0,0,0,0,0,0,0,0
total population including dead,"0","Low-risk","non-vaccinated",,4086,4086,4086,4086,4086,4086,4086,4086,4086
total population including dead,"1","High-risk",vaccinated,,0,0,0,0,0,0,0,0,0
total population including dead,"1","High-risk","non-vaccinated",,530,530,530,530,530,530,530,530,530
total population including dead,"1","Low-risk",vaccinated,,0,0,0,0,0,0,0,0,0
total population including dead,"1","Low-risk","non-vaccinated",,12725,12725,12725,12725,12725,12725,12725,12725,12725
total population including dead,"2","High-risk",vaccinated,,0,0,0,0,0,0,0,0,0
total population including dead,"2","High-risk","non-vaccinated",,107,107,107,107,107,107,107,107,107
total population including dead,"2","Low-risk",vaccinated,,0,0,0,0,0,0,0,0,0
total population including dead,"2","Low-risk","non-vaccinated",,2256,2256,2256,2256,2256,2256,2256,2256,2256
"total-beds",,,,,43,43,43,43,43,43,43,43,43
"total-critical",,,,,0,6.39002E-10,2.66297E-07,5.31729E-06,3.36504E-05,0.000118716,0.000298043,0.000604027,0.00106192
"total-dead",,,,,1,1,1.00001,1.00008,1.00028,1.00069,1.00138,1.00243,1.00392
"total-hosp+crit",,,,,0,2.13213E-06,0.000105988,0.000724646,0.00238566,0.00547233,0.0102114,0.0167409,0.0251573
"total-hospitalised",,,,,0,2.13149E-06,0.000105722,0.000719328,0.00235201,0.00535362,0.00991336,0.0161368,0.0240954
"total-infectious",,,,,1,1.06488,1.14394,1.25564,1.4119,1.61787,1.87522,2.18515,2.55036
"total-population","0","High-risk",vaccinated,,0,0,0,0,0,0,0,0,0
"total-population","0","High-risk","non-vaccinated",,170,170,170,170,170,170,170,170,170
"total-population","0","Low-risk",vaccinated,,0,0,0,0,0,0,0,0,0
"total-population","0","Low-risk","non-vaccinated",,4086,4086,4086,4086,4086,4086,4086,4086,4086
"total-population","1","High-risk",vaccinated,,0,0,0,0,0,0,0,0,0
"total-population","1","High-risk","non-vaccinated",,530,530,530,530,530,530,530,530,530
"total-population","1","Low-risk",vaccinated,,0,0,0,0,0,0,0,0,0
"total-population","1","Low-risk","non-vaccinated",,12724,12724,12724,12724,12724,12724,12724,12724,12724
"total-population","2","High-risk",vaccinated,,0,0,0,0,0,0,0,0,0
"total-population","2","High-risk","non-vaccinated",,107,107,107,107,107,107,107,107,107
"total-population","2","Low-risk",vaccinated,,0,0,0,0,0,0,0,0,0
"total-population","2","Low-risk","non-vaccinated",,2256,2256,2256,2256,2256,2256,2256,2256,2256
"transmission-chance","0",,,,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04
"transmission-chance","1",,,,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04
"transmission-chance","2",,,,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04
"transmission-parameter",,,,,0.04
"transmitter-distr","0","High-risk",vaccinated,,0,0,0,0,0,0,0,0,0
"transmitter-distr","0","High-risk","non-vaccinated",,0,1.68688E-05,0.000196268,0.000693908,0.00150343,0.00249544,0.00352211,0.00447915,0.00531408
"transmitter-distr","0","Low-risk",vaccinated,,0,0,0,0,0,0,0,0,0
"transmitter-distr","0","Low-risk","non-vaccinated",,0,0.000405443,0.00471726,0.01668,0.0361567,0.0600741,0.0849205,0.108211,0.128677
"transmitter-distr","1","High-risk",vaccinated,,0,0,0,0,0,0,0,0,0
"transmitter-distr","1","High-risk","non-vaccinated",,0,5.25909E-05,0.000611894,0.00216336,0.00468716,0.0077799,0.0109807,0.0139644,0.0165674
"transmitter-distr","1","Low-risk",vaccinated,,0,0,0,0,0,0,0,0,0
"transmitter-distr","1","Low-risk","non-vaccinated",,1,0.999291,0.991747,0.970816,0.936743,0.894911,0.851473,0.81078,0.775051
"transmitter-distr","2","High-risk",vaccinated,,0,0,0,0,0,0,0,0,0
"transmitter-distr","2","High-risk","non-vaccinated",,0,1.06174E-05,0.000123533,0.000436754,0.000946276,0.00157066,0.00221686,0.00281923,0.00334475
"transmitter-distr","2","Low-risk",vaccinated,,0,0,0,0,0,0,0,0,0
"transmitter-distr","2","Low-risk","non-vaccinated",,0,0.000223857,0.00260453,0.00920953,0.0199632,0.0331687,0.0468871,0.0597465,0.0710463
transmitters,"0","High-risk",vaccinated,,0,0,0,0,0,0,0,0,0
transmitters,"0","High-risk","non-vaccinated",,0,1.79632E-05,0.000224521,0.000871353,0.00212308,0.00403881,0.0066087,0.00979584,0.0135675
transmitters,"0","Low-risk",vaccinated,,0,0,0,0,0,0,0,0,0
transmitters,"0","Low-risk","non-vaccinated",,0,0.000431747,0.00539631,0.0209454,0.0510591,0.0972285,0.15934,0.236656,0.328529
transmitters,"1","High-risk",vaccinated,,0,0,0,0,0,0,0,0,0
transmitters,"1","High-risk","non-vaccinated",,0,5.60028E-05,0.000699976,0.00271657,0.00661902,0.0125916,0.0206036,0.03054,0.0422988
transmitters,"1","Low-risk",vaccinated,,0,0,0,0,0,0,0,0,0
transmitters,"1","Low-risk","non-vaccinated",,1,1.06412,1.13451,1.21907,1.32283,1.44839,1.59766,1.77317,1.97881
transmitters,"2","High-risk",vaccinated,,0,0,0,0,0,0,0,0,0
transmitters,"2","High-risk","non-vaccinated",,0,1.13062E-05,0.000141316,0.00054844,0.00133629,0.00254207,0.00415959,0.00616562,0.00853957
transmitters,"2","Low-risk",vaccinated,,0,0,0,0,0,0,0,0,0
transmitters,"2","Low-risk","non-vaccinated",,0,0.00023838,0.00297946,0.0115646,0.0281912,0.0536827,0.0879764,0.130665,0.18139
"trigger-level",,,,,99999
"trigger-type",,,,,3
"triggered?",,,,,0,0,0,0,0,0,0,0,0
"use-age-mixing?",,,,,0
"vacc-effect-I","0",vaccinated,,,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028
"vacc-effect-I","0","non-vaccinated",,,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04
"vacc-effect-I","1",vaccinated,,,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028
"vacc-effect-I","1","non-vaccinated",,,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04
"vacc-effect-I","2",vaccinated,,,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028
"vacc-effect-I","2","non-vaccinated",,,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04
"vacc-effect-S","0","High-risk",vaccinated,,0,0,0,0,0,0,0,0,0
"vacc-effect-S","0","High-risk","non-vaccinated",,170,169.996,169.992,169.987,169.982,169.976,169.969,169.961,169.952
"vacc-effect-S","0","Low-risk",vaccinated,,0,0,0,0,0,0,0,0,0
"vacc-effect-S","0","Low-risk","non-vaccinated",,4086,4085.9,4085.8,4085.68,4085.56,4085.42,4085.25,4085.06,4084.83
"vacc-effect-S","1","High-risk",vaccinated,,0,0,0,0,0,0,0,0,0
"vacc-effect-S","1","High-risk","non-vaccinated",,530,529.987,529.974,529.959,529.943,529.924,529.903,529.878,529.849
"vacc-effect-S","1","Low-risk",vaccinated,,0,0,0,0,0,0,0,0,0
"vacc-effect-S","1","Low-risk","non-vaccinated",,12722,12721.7,12721.4,12721,12720.6,12720.2,12719.7,12719.1,12718.4
"vacc-effect-S","2","High-risk",vaccinated,,0,0,0,0,0,0,0,0,0
"vacc-effect-S","2","High-risk","non-vaccinated",,107,106.997,106.995,106.992,106.988,106.985,106.98,106.975,106.969
"vacc-effect-S","2","Low-risk",vaccinated,,0,0,0,0,0,0,0,0,0
"vacc-effect-S","2","Low-risk","non-vaccinated",,2256,2255.95,2255.89,2255.83,2255.76,2255.68,2255.59,2255.48,2255.36
"vaccinate-to-level",,,,,1
"vaccine-efficacy-I",vaccinated,,,,0.3
"vaccine-efficacy-I","non-vaccinated",,,,0
"vaccine-efficacy-S",vaccinated,,,,0.7
"vaccine-efficacy-S","non-vaccinated",,,,0
walking,,,,,0.00058,0.00058,0.00058,0.00058,0.00058,0.00058,0.00058,0.00058,0.00058
week,,,,,7
"week-E",,,,,0,0.475537,0.983448,1.5346,2.14708,2.84287,3.64538,4.57861,5.19188
"when-symptoms-if-I",,,,,1
